record_id_hash,file,year,ticker,relationship,evidence_field,target_term_detected,provisional_method
5b09eab1a1ab814cdee5c8be82fcd5d07dea0725ec78ca9f7922cc9e1ce2c503,all,2010,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
8059124f1afa6b52273272cb4d5e73e957f57b14d80bff2f803cfc7d2689244a,all,2018,AAP,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
e3b7645153e753713bf074ae903c55bd2a53405a2a168049418fb3b69f304c42,nasdaq,2019,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
a062fa3d9537aa4ba1c0f6362d545980f13d7f2351d2fbffce61b4a603741bd5,all,2015,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
7bbe8d8766ccc03ac828cba1c41489a9057289bc2e0428ee1b6e71afe08fbc10,all,2009,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
3f255d3b7a3a29196d51c37c4bd56e3aeb3dc5e883603ca8c22d91f63f93dea6,nasdaq,2022,PM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
f2226a025a2aa41b57dd74ef6517e195bfe00b8be853a92e5314d4c084406f02,all,2013,ABB,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
3759a144523e3d31bf0b344f471ba9dd2e1914ee0850fb93d7f5422ac707d23d,nasdaq,2022,PM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
85fe52e36d3e31177ffa5c81572b5d676518afcbf462f5f4bebd16cd0d03351a,all,2017,AAP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
753e4faca4cf9e3007941cc54aa3e524afc995767bd9118aef3400f49dd2849f,all,2012,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
a408790f70a7096d7dd9f98c7dceb326a58cbbcd1c4c2f5b71662eedf76406e4,all,2010,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
81ed072f9be7f4944401a71e9e60f6cc27e3d380de6616d866e37c1c4f016d58,all,2015,AAVL,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
4df8473d871cf0ea8db0ca9249c7e8621e078cd5ed311a0d1d9f9a901a0a57c8,all,2016,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
85718e1c55b6cdff4108ab2bb4688d47666084fa07c51b54417cb86d34e7476e,all,2018,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
560d2561bdcb40c01300f14788350dd889b797727143e947a16019a48f45f7cf,nasdaq,2023,WSO,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
8bd5502ee87364441df204f705c89f71c362ff8f51073327f0c2c888be2d2052,nasdaq,2017,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
ecdaf8a3ebf1eb39e0afaa41e6aef61449802e9186cec3de19633ceb4566dce3,all,2012,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
54f6c5b5e8f9073b0342e036023761976b731367104217a4b91a5227ac5fd381,all,2013,HOV,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
22a3047f85dec0e3a6c9724788eb7ebeb426b468ef9fbfbe17f71c0faab8ca46,nasdaq,2022,MSTR,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
34bec6f48a68b3ff33afebbac0740f0cf0f1a553b95311001c88203cbe880f6c,all,2018,ABAX,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
bfc5da6b8949857c16840c6a3d57ac04912b0495eafe545d3913ac9eca620823,all,2015,AAVL,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
84e10ba276fe35d7277b1fd0cc66d2456b83d28c91862c76875d993696758db8,all,2011,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
78b199dc9813f4bc360c25552ae7a81bcb04d33e0ade237c04fef422ef262852,all,2014,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
9062129ad1879f2c1cf14dab2de365d2534bc72e322152532f766c1b4289c533,all,2015,HPT,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
56a192dc5a3cd7d4434403234fecdebe8270ac06f50070359977ae57960f3dac,all,2011,AB,INDIRECT_OR_COMPETITOR,title,False,deterministic lexical identity audit; not human gold
4b21a3b6caaa43ba122586b99fbae7eb66fdecf695111794ea3138ee67341596,all,2011,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
9f5adfe65a24e0d02f9d04c795dc8824af6b964ea187a0092422a362709da27e,all,2016,AAU,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
a97b7fed18586e5632e77fb1aebfa3a03c061a31e9f9843b18cae90d97fadf5a,all,2015,AAP,INDIRECT_OR_COMPETITOR,title,False,deterministic lexical identity audit; not human gold
96bb17a467e0dec75ce3b641aa53cab5780c08a44c776d2da2d86136ddc09518,nasdaq,2015,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
f193acfcd660734955618c3b1544fb0f67adcc7ddc4136cd99f9e3e131d36e85,all,2015,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
db7821c6e423a83945f14adc51c83c69972919346d1801e17a850517974a1c3e,all,2009,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
9fb7a40d1d72eb9d406a003f8568423adcbb7186f38cbe53b021132582742267,all,2020,AAL,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
747133c76b8e2ca3ce2e8f3002e458f00d75e8d408cbb75c04217d55ad49f821,all,2018,AAL,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
6e52a788b8be9536581def7bcdcd701f0c28845a46c3bb30cab98271dbca5993,nasdaq,2023,A,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
af48ad3be018a576d920c360472279b397458ae32ccd11b6e511c247b42998f7,all,2018,HRS,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
9071173e4d7bdbb5fddb9425b91b93cef3fc73520c7cfbcb4a9fab73b20277e4,all,2018,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
f781a071b6e6b1b051e0f7c63de88d36a95bb29792111adb20b53a9cd6e47b7f,all,2010,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
7a67732e9bad44f4b1e063be22df4d28a3b2b54f25997f5d4493245165652999,all,2016,HQY,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
863c41aba860d3ace5bc2d0b173a92bda2e315a16e7217f76566d568806388e4,nasdaq,2022,MSTR,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
62f1f9f277317c27c7d42a07fb2a4675e6fa4687e8604cb7cebf6ca9be428cfc,all,2012,HOV,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
1a82f3a04482f25ce6da0c545934772a3a314b21754ac21c4ab5d0c67813a973,all,2018,AAC,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
684e19f8457ab5fa45a2f56e70faa20e02dd8e675ca31c62ac9c67377ac66324,all,2016,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
ce831f917f0e011c463eb538480c5dcd98219a90d168c5e20724c23abab76612,all,2019,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
28ce37694040332288c1c04e6fac92679cb332375ceb23f9629a9594047c2a17,all,2010,AAP,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
98753e26be0e9f74c5efa63f997d8f1c392c2789350872c288063d4d5957d2d4,all,2013,AAV,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
be63a66fe7cd80d4f90f9ce3cc4015d25145c619ad8599dad66f71b5434d74ed,all,2013,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
cb91d53939c07e7d5765c6453e8ee4195f0e48a3b4c657fd8b25587974e12429,all,2011,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
3c7c01b60faf6659511f6bc2fbbd83ce139566196703f56ef2d2cba40028819d,all,2012,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
f65534f348fdd87ef10efe9444f75cecb016ac390b926e05f471d915fb6cd5ce,nasdaq,2022,ENVA,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
7fbc31e6c9a07878a8286e9369da2b4771a9efd0a70cb75805c2872a5f7992a7,all,2012,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
7da5d58ee1c8cbacdbc99e89ad38d19b221727579fabd5c644374ff33f626c28,nasdaq,2021,CMG,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
b5cd8adf8adbfdc44a09e60eb6973e566a017dbcb9798cb3c7a9d29525a077bc,nasdaq,2017,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
5a216234ca56a5ddcd19040bff86af6326859d5d60eb79c3c75699f04d97ebab,all,2009,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
c6d7c2c157557bb759fc1a0f447ada7f1948284f734e3aed48ac91ff5ceb3c3c,nasdaq,2017,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
f8dc97596f4182d30e898a07274295467c9bcf1a26c9286f08cf35d5cdbca77d,nasdaq,2023,GSEE,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
d541a58836112dd453ea2fde28eebb5a47161322abca170b77a979165ea24987,all,2020,AAPL,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
99d7ee18ae4155f10b529b7ab07361ad21f21d95d694b8e7429d862bd5126408,all,2011,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
1c0e542f6e23b82a6a8a01b3d4aa6e87ae1cb688e6c21973656c78bab2addb87,all,2014,AAP,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
c259bf92f18c26a8f80e133ffaa7c9b87c12de7c47b80f5d00ed11aa696d9f6c,all,2017,HQY,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
94706734df34622323d484a2c848bfe5ea04be98158ecda64558c78fe434830f,all,2020,AAPL,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
4c93fdb124190f1079dde7c4006397d1d6b62efafe137c009ab445070152afc4,all,2011,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
a0395e49ebc65af96e3b08e7bbfabfbd5df851b29839568dcf9fc6a8b6bb392f,all,2018,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
ec246c8449e3ad1ff4d9e88f598fcb8bdf8f8293110e11d6df081752b60c13fe,all,2010,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
f1cba785054a5625a471ce376410968e84a5589ec2f536b34d95d85040acc8ba,nasdaq,2017,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
8ee84fa4dad144c694b53ad3a51bcbe291c4e5e159585dd286b7fdc04e059cad,nasdaq,2019,BBD,INDIRECT_OR_COMPETITOR,title+body,False,deterministic lexical identity audit; not human gold
4e3c625e02c8fe0e890dddc2ef1aa36be39f0af8e5dee4b714db4e5ad1bb83da,all,2012,HPTX,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
07fee494eaa4094f6440aa38d1fde2a5790e0def6d026a7fdb8fb45b4c30270c,nasdaq,2023,WSO-B,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
7eae56cb9298de7913e7afdfc9ea6de0e824eb9545c76484c51625933bcb9b57,nasdaq,2018,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
183548a5fbfea7dafe40d7eec86bc3f9e08a6f079a552303bc0977fe8e07d54d,all,2019,AAWW,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
0e48a9ce8b7440b47cbb0d66001e56d366be22184ed0d0c554e777d55e05febc,all,2015,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
f525b05599ceb3faa7f020d916df57969b7841e688bd50988bac8e7dbbe8aa98,all,2019,AAWW,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
f659c8faa71cf97e13acd56a3a818c0190e773df7b973ca538d7c8d75fd979b8,all,2012,AAP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
1bb330835fe818f20c3d850f2a20c36f50aa769c8728c722ff14e414e0f02570,all,2017,AAOI,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
08839ed21ea4fce63eae96a295d0e3b0e1dc20e74f04cd48b147eb4e27225d82,all,2014,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
5b14c2e6d88de1422d5e30e1125165e4a5dc1ee360aa3995b6d1796bd18be214,all,2019,AAWW,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
e44157f83399ee86f86c175a6bee4cea43834ed8c370d2010ca05f509ef3a113,all,2010,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
fe492a04ece3609bc65bb0bc0b42a1511cef8cda4168e1d8f2192a2fbc45f0ea,all,2018,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
6508de43f53735de3009538beb513469f9cdac9e61837871d4fdf467e7b9a656,all,2011,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
f3cf7954801fe726a46826311d8cde85e8ff6a2682ac312a36db482e61ac273b,nasdaq,2023,GSEE,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
44260bbce89162d3f00c57eca1a56e0c743314b301139162b4151d406e3c3a12,nasdaq,2023,WSO,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
36da6e206729c43b1a9a460ca5a8ca36b0f61aadd5ff3934533ff66f598747e9,all,2016,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
b6ca999e687bf9d28422faa89e632af34d36016fb4a6f4e0a53c8b4f5b496faa,all,2012,AB,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
2ad028b91bc4704d5b8d480d3db5d0fa3def67cdd2bcd11c6d134b7fc636a84f,all,2018,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
96452722aa97fe54740189d04af6eb5a126f2f8b6ea1dbbbde5f9adf56731aea,nasdaq,2017,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
a87eba2e4364bd33096579092694cf79383135a221d77959dbac9ad0a815c22b,nasdaq,2016,BBD,INDIRECT_OR_COMPETITOR,title+body,False,deterministic lexical identity audit; not human gold
413941cbcf6d0196d3f5d324e85f5c7142243969784e02ae6f76b9f1b25e8fbf,all,2018,ABBV,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
37d7479c3b35d27165de6c23499fbe901a02c28b74284489ff36860d8199cc24,nasdaq,2023,WSO-B,INDIRECT_OR_COMPETITOR,title+body,False,deterministic lexical identity audit; not human gold
4f33e4e567443a8a775fd7faeaa8182ae3aba380928fea28c64d304cadf32543,nasdaq,2022,ENVA,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
613aaa837d18381dfb1b07a0b604c6f765390f53d170469477b714fc2e499d45,all,2014,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
b1e701c719193270c69b8c14388f61ae0418c826406ab606e9155dd55ee60c8d,all,2016,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
02351ca531d0f9fbed751f81b7f74af255e9f97187e71c095bbd41b3a1d7296f,all,2013,HOV,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
36f4ddbc419ee65824a95d8d877d6fca1291c4061f3b02e463d5f56d97b34d38,all,2020,HPQ,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
dd1585742d661d36bac78b884cc7aaa693a8c336c081c51133e43e2b87db7b3a,all,2014,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
3b3399a7fac8ea8deee3c1cff734fe916f14f1b366b2818888d44384c025b55c,all,2012,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
6e33cc33b58416302864628e3a7f6b96125acd69afdd136f8e9d4f875b2b9b4e,all,2015,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
420e2999fecd3f214d78c64245e5778447b0c8d1e28b0f436861254c24d00663,all,2018,HQY,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
5c021d7c66840489f15bf9cafc4b723ccaa6b1e760482e00ca37167832857223,all,2016,A,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
8315f96378fdf4ddc234410d7edd0bd71d45c2da1fc91446dbc56992fde65fcb,nasdaq,2017,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
6f47a76a36748b5c833c75c3492ff7108fd8f7ec37808489647cc563942ef01c,all,2013,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
bb36af9565f218615ecf3c39c813c67f64e5b35b51491ee5265361ee2fd99076,all,2014,AAP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
c024c0eb27ec3ba258c612e4a79546657eb00e8f824f3659c0cce05ed6bceb67,all,2012,AAWW,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
c0e1614de904082e9ea6611c846cc1c8eabc9ba8f8857f1e8c09bf59b4652abd,nasdaq,2023,A,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
0e21ec62791ef821e3aec3549745d73b177306e34303e0f42aa5a2cbf59afd68,nasdaq,2023,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
216c94a4adfea3ae647aa6f5ed195de22e0d9346ea4b89618faa946ab5754844,all,2020,AAPL,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
869ceff19b0bc32601b93b87de56d2d6a6b874f3a4f677dd39b775bdbe592b7e,all,2010,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
8164a79d1265f6b18c5eb1df061cd08ab9d70cf8b4f226581b7087685a23308a,all,2020,AAPL,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
352ec3ed5212341ebc9f3af3208dfe1463291f82b05f7bbc73d6fd261d2a82f8,all,2011,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
a43ab7a2d4d5d00ade51319d8dfb6760614e422c7a8af2e2b15fa34e2f4e9d79,all,2012,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
e3e0a5a92fe12ae926f08f89dc53cd86df22c4d37c07251716e2f6003f6a08e8,nasdaq,2015,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
bde1a96121ca4c5611446dc94b67f56db86d70ed4d6782c6bd5dba4594f23d6e,all,2020,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
0822b992f75631d614166a10dd434d1a878a5cae882acab5525f6baa3c89f5fc,all,2011,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
7ad9597bb20f89c46db3adbda326f327a2f65a88212e7d7fae10b55981226689,all,2020,AAL,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
0c3e5d186e541ff02b1694e300af138ccbd8ea55ed141819b0afad529da7a9fd,all,2013,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
2e7231bf6760ea171b24522aff6364a63fbec56bc962249f801b2db61f720c2a,all,2017,ABBV,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
7b7a3f1a65e28670641d0fe14ed580cea4f4edea6130e0d8ac5b719acd756b6d,all,2012,A,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
e2233e23b9c1bfd9862a26fcd574f879e5b2352bb768a962f6b7627566d6094b,all,2016,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
14244051be7d3b884afa597edacb2814ac4d537be28ecd77213a614b069aa4ba,all,2011,A,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
7a9be5ff29cda44a93eb39132c7dd2f9bd4d36bf6d148e7cb0e1a1111c636730,all,2014,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
2e9a47559fa81bf2da7a69b4687621cab47bad27fa0fe78b4ffe42fceeb403bc,all,2020,AAL,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
c866b64ebfd1ee9e4f28c0cd2ceb4ae49ece17a5d7796a1e9f2ff35fd06af63a,all,2015,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
5b1e86e91c92de8f4495a5ff40a6f1a7c1a7a5d10a5c2f1e61ce7b7db04f6a03,nasdaq,2015,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
f35912acde0be51e022e49ad264fc726c443f99623c1b84de3fb02f25012403a,nasdaq,2022,PM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
ebebd8a3a97001440e3bb7aa0e854551f28e282a308cdf2b20b2d8fd0bef0246,nasdaq,2023,A,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
423232e95bfc08a29e4d080894d39a3b4962f54060ab9b1a571e225424205917,all,2017,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
b8ce49de8db0d7efb687d2130a1251a66a61e70260835787fdf7f8696dc055e6,nasdaq,2021,CMG,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
25d45c84e1e98ef1177f2c2fc952faed4fe4eb9bea695bdb97eccc6c3e906ed2,all,2011,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
8f2eb45f55246a0ca200a5d416a6156a3d994af235d9f4636a1ffdf9756d5c8b,all,2020,HRTX,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
a7a7e8522711a7b675f1267607959936acf1e04d84a60bb52b4f04756e54c055,all,2017,HRS,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
eff4c011c21f38817960124d1165e2cc198712481c8bfec579b8399521efafef,all,2010,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
7728cc28be2cf807b7a8238dd2d1a705cc7b351b3f02f3067fb27afc024a4b60,nasdaq,2022,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
6dd89e2e6fa9213c387ea4dfc8447d05ab962c88fabba9cdd149c0853733ddc7,nasdaq,2017,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
e4ef4073634173b322e89a4ae3db237de18760e48c0155d736584431495aa932,all,2016,AAP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
592dae680f88ee5b6149b32360b5a12b351ae54388f0af8ab1ebe1af1189f890,all,2017,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
7c1a456cd24bfb64d31583a2bcc4c8a6049a22f5d22471e369c13ec20f996869,all,2014,HRZN,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
bfc49a0b97854adc10ca41ce7c1ac0dad5685f18a73a258fcd0f7fb05ce08167,nasdaq,2023,A,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
75eabf608d772872f26ece02a68bbd076f19fde2010f4fe609d066d586a57f43,all,2018,ABBV,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
8f12c75d7ef8b82d3fe34e7ddd4c0922207a4646a17d9d020cb97d6c5d5c6566,all,2018,HP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
6a4c40581c955255b74c0a86a76d9b61adcc8079d84e93aac6c8dfd639ede1e4,all,2015,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
2219a865e538be9387237f87173709a203c691f452a13f287b9213041cc7d384,nasdaq,2022,MSTR,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
1470262311926237100bee33a4154425f0a7849d93d31486e34607383d18744a,all,2018,HQH,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
3354bc5110ba26a4c86952ff74c3bbe1800c6cf0532904ab00a238ce5f718736,all,2013,AAWW,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
d039dddfcc71a9686b854060f5c10a0c8a8336de11bb6289d607c28a325ffbf2,all,2012,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
4356413eda6072edce6c1479cbca7359819c836fe1a852b862b7a11476cc0e5c,all,2018,AAP,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
6238511c5f5709c4087738b84d026adfb09166b85ecbd8446767de0c989c2e75,all,2011,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
e195fd28c6a20f5bf1be3be13a2d2ee060ad04b100cef224deda998306b9c3aa,all,2014,HSIC,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
1833c2d9a52fb0074f7de0ffcba5d333aa9a06cab42dad2366fa4444c7cbb447,nasdaq,2017,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
83e120f6019e4dabbd7e5c4a819361fbd8086b0ebb10550370ee1a2cedb928a2,nasdaq,2023,WSO,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
7150943b5da6557c5915a5cc3079d85e4b36bc6338ced33102ea43c30308016e,all,2018,AAOI,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
9c9494c7ddda0ffb1742d188aaca991d40718e71a34a3733dd7c7baeec85a136,nasdaq,2021,CMG,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
85870bf2cf44c342704ae2ec21c6da14b433ec5a1eb563b4ab0175e86a5a6711,all,2011,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
d6f1492e8e960f355f4f496827c91b9dd8fb1313a03142861095232d24998032,all,2011,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
