file,year,source,records,title_available_fraction,body_available_fraction,summary_available_fraction,publisher_available_fraction,author_available_fraction,url_available_fraction,body_length_p25,body_length_median,body_length_p75
all,2013,Звери,5,1.0,1.0,0.0,1.0,1.0,1.0,952.0,1181.0,1411.0
all,2013,Игры,20,1.0,1.0,0.0,1.0,1.0,1.0,1502.75,1627.0,1759.25
all,2013,Интернет,17,1.0,1.0,0.0,1.0,1.0,1.0,1626.0,1789.0,1949.0
all,2013,Искусство,8,1.0,1.0,0.0,1.0,1.0,1.0,1381.5,1559.5,1849.5
all,2013,Кино,20,1.0,1.0,0.0,1.0,1.0,1.0,1086.75,1268.5,1498.0
all,2013,Книги,2,1.0,1.0,0.0,1.0,1.0,1.0,1518.25,1709.5,1900.75
all,2013,Конфликты,10,1.0,1.0,0.0,1.0,1.0,1.0,1176.0,1507.5,1742.75
all,2013,Космос,7,1.0,1.0,0.0,1.0,1.0,1.0,1220.0,1629.0,1685.0
all,2013,Летние виды,3,1.0,1.0,0.0,1.0,1.0,1.0,1078.0,1083.0,1096.0
all,2013,Люди,6,1.0,1.0,0.0,1.0,1.0,1.0,1205.0,1398.0,1678.0
all,2013,Молдавия,2,1.0,1.0,0.0,1.0,1.0,1.0,1453.5,1765.0,2076.5
all,2013,Музыка,15,1.0,1.0,0.0,1.0,1.0,1.0,1098.5,1378.0,1411.0
all,2013,Наука,16,1.0,1.0,0.0,1.0,1.0,1.0,1520.5,2149.0,2823.25
all,2013,Общество,20,1.0,1.0,0.0,1.0,1.0,1.0,1194.5,1484.0,2041.5
all,2013,Политика,20,1.0,1.0,0.0,1.0,1.0,1.0,1397.75,1530.5,1667.75
all,2013,Пресса,9,1.0,1.0,0.0,1.0,1.0,1.0,1612.0,1823.0,2341.0
all,2013,Преступность,20,1.0,1.0,0.0,1.0,1.0,1.0,1309.75,1498.0,1855.25
all,2013,Прибалтика,6,1.0,1.0,0.0,1.0,1.0,1.0,1397.5,1675.0,1805.5
all,2013,Происшествия,20,1.0,1.0,0.0,1.0,1.0,1.0,834.5,937.5,1200.0
all,2013,Рынки,5,1.0,1.0,0.0,1.0,1.0,1.0,1119.0,1171.0,1258.0
all,2013,События,5,1.0,1.0,0.0,1.0,1.0,1.0,1014.0,1047.0,1406.0
all,2013,Софт,8,1.0,1.0,0.0,1.0,1.0,1.0,1237.5,1341.5,1542.0
all,2013,Средняя Азия,17,1.0,1.0,0.0,1.0,1.0,1.0,1337.0,1581.0,2023.0
all,2013,ТВ и радио,6,1.0,1.0,0.0,1.0,1.0,1.0,1340.5,1411.5,1796.0
all,2013,Театр,6,1.0,1.0,0.0,1.0,1.0,1.0,1280.0,1443.0,1600.75
all,2013,Техника,7,1.0,1.0,0.0,1.0,1.0,1.0,1939.5,2042.0,2343.0
all,2013,Украина,20,1.0,1.0,0.0,1.0,1.0,1.0,1250.5,1518.0,1684.25
all,2013,Футбол,20,1.0,1.0,0.0,1.0,1.0,1.0,931.75,1103.5,1389.5
all,2014,Accesswire,5,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Alex Furno,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Ali Berri,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Benzinga News Desk,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Bill Stoller,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Bruce Kennedy,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Charles Enser,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Charles Gross,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Craig Adeyanju,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Craig Jones,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,David Fabian,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,David Johnson,5,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Dwight Einhorn,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Eddie Staley,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Eric Niederer,7,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Erika Janowicz,4,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Fox Business,5,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Garrett Cook,13,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,GuruFocus,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Hal Lindon,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Investor's Business Daily,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Jake L'Ecuyer,14,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Jake Mann,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,James Hunt,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Jason Papallo,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Jason Shubnell,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Jayson Derrick,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Jim Probasco,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Joel Elconin,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,John Seward,6,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Jonathan Yates,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Juan Lopez,15,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Kevin Riley,5,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Kurt Zuschlag,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Laura Brodbeck,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Lisa Levin,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Louis Bedigian,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Luke Jacobi,4,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Matthew McCall,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Mike Butler,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Monica Gerson,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,MrTopStep,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Nelson Hem,9,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Nick Lazich,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Paul Quintaro,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,PreMarketInfo,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Ritesh Anan,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Seeking Alpha,13,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Shazir Mucklai,4,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Small Cap Network,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,SmallCapPower,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Tim Melvin,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Tim Parker,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Wayne Duggan,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,Zacks,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,webmaster,5,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2014,ycharts,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Accesswire,5,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Adam Sarhan,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Alex Furno,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Anthony Sanfilippo,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Bill Stoller,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Charles Enser,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Charles Gross,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Craig Jones,12,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,David Fabian,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Dwight Einhorn,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,ETF Professor,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Early Global News,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Eddie Staley,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Fox Business,5,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Fred Fuld,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Garrett Cook,5,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,GuruFocus,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Hal Lindon,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Investor's Business Daily,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,J.D. Singh,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Jake Mann,4,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Javier Hasse,15,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Jayson Derrick,13,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Jim Swanson,7,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Joel Elconin,7,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,John Seward,11,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Jon Kashat,4,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Kenny Polcari,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Kevin Riley,12,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Kyle Dennis,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Laura Brodbeck,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Leigh Drogen,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Lisa Levin,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Mark Meadows,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Marketfy Insights,12,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Mike Butler,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Monica Gerson,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Nelson Hem,7,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Nicholas Donato,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Nicole Sherrod,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Patrick Williams,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Paul Quintaro,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Prudena,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Rahul Kaundal,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Richard Smith,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Ritesh Anan,5,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Seeking Alpha,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Small Cap Network,6,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,SmallCapPower,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,TD Ameritrade,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,The Ticker Tape,9,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Vetr,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Wayne Duggan,14,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Zacks,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,Zoheb Sait,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2015,www.reuters.com,20,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
all,2016,Activist Stocks,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Amy Weingarden,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Andrew Efimoff,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Andrew Zatlin,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Anthony Sanfilippo,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,BayStreet,8,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Benzinga News Desk,12,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Brett Hershman,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Bryan Finnigan,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Charles Gross,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Craig Jones,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Davit Kirakosyan,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Dhiraj Surapaneni,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Eddie Staley,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,GuruFocus,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Hal Lindon,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Investor's Business Daily,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Jake Mann,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Jason Shubnell,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Javier Hasse,8,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Jayson Derrick,13,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Jim Swanson,11,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Joel Elconin,11,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Lisa Levin,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Manikandan Raman,19,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Marketfy Insights,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Monica Gerson,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Nelson Hem,4,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Paul Quintaro,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,R. Chandrasekaran,10,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Rebecca Sheppard,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Seeking Alpha,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Shanthi Rexaline,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Spencer White,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Taylor Cox,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,The Ticker Tape,10,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,TipRanks,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Vetr,16,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Wayne Duggan,15,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,Zacks,6,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2016,www.reuters.com,20,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
all,2017,Andrew Zatlin,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,BayStreet,4,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Benzinga News Desk,7,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Benzinga Newsdesk,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Brent Slava,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Brett Hershman,4,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Charles Gross,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Chris Dier-Scalise,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Coцсети,8,1.0,1.0,0.0,1.0,1.0,1.0,799.75,1568.5,1728.5
all,2017,Craig Jones,16,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Dustin Blitchok,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Eddie Staley,13,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Elizabeth Balboa,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Ezra Schwarzbaum,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,GuruFocus,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Hal Lindon,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Investor's Business Daily,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,JJ Kinahan,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Javier Hasse,11,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Jayson Derrick,14,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Jim Swanson,7,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Joel Elconin,8,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Lisa Levin,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Manikandan Raman,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Mark Fritz,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Matt Hogan - Finbox.io,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Nelson Hem,5,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Paul Quintaro,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Press Release,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Scout Finance,4,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Seeking Alpha,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Shanthi Rexaline,13,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Spencer Israel,3,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Spencer White,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Taylor Cox,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,The Ticker Tape,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Vetr,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Wayne Duggan,14,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Zacks,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,lenta.ru,20,1.0,1.0,0.0,0.0,1.0,1.0,959.0,1111.5,1366.75
all,2017,vivek.proactive@gmail.com,4,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2017,Автобизнес,4,1.0,1.0,0.0,1.0,1.0,1.0,986.0,1164.0,1467.25
all,2017,Бизнес,9,1.0,1.0,0.0,1.0,1.0,1.0,1121.0,1566.0,1645.0
all,2017,Бокс и ММА,5,1.0,1.0,0.0,1.0,1.0,1.0,889.0,899.0,954.0
all,2017,Вещи,2,1.0,1.0,0.0,1.0,1.0,1.0,1287.0,1308.0,1329.0
all,2017,Вирусные ролики,2,1.0,1.0,0.0,1.0,1.0,1.0,697.75,707.5,717.25
all,2017,Внешний вид,5,1.0,1.0,0.0,1.0,1.0,1.0,876.0,914.0,1034.0
all,2017,Все,10,1.0,1.0,0.0,1.0,1.0,1.0,1109.25,1269.0,1544.5
all,2017,Гаджеты,4,1.0,1.0,0.0,1.0,1.0,1.0,1019.0,1087.5,1193.5
all,2017,Город,9,1.0,1.0,0.0,1.0,1.0,1.0,1061.0,1169.0,1283.0
all,2017,Госэкономика,20,1.0,1.0,0.0,1.0,1.0,1.0,1107.0,1327.0,1476.5
all,2017,Дача,2,1.0,1.0,0.0,1.0,1.0,1.0,714.5,902.0,1089.5
all,2017,Движение,6,1.0,1.0,0.0,1.0,1.0,1.0,783.0,963.5,989.5
all,2017,Деловой климат,12,1.0,1.0,0.0,1.0,1.0,1.0,1464.25,1796.5,2045.75
all,2017,Деньги,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
all,2017,Достижения,9,1.0,1.0,0.0,1.0,1.0,1.0,916.0,981.0,988.0
all,2017,Еда,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
all,2017,Закавказье,2,1.0,1.0,0.0,1.0,1.0,1.0,960.5,1053.0,1145.5
all,2017,Звери,3,1.0,1.0,0.0,1.0,1.0,1.0,759.5,913.0,1064.0
all,2017,Зимние виды,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
all,2017,Игры,4,1.0,1.0,0.0,1.0,1.0,1.0,823.25,884.5,1228.0
all,2017,Инструменты,3,1.0,1.0,0.0,1.0,1.0,1.0,970.0,1043.0,1068.5
all,2017,Интернет,20,1.0,1.0,0.0,1.0,1.0,1.0,980.0,1200.5,1679.5
all,2017,Искусство,4,1.0,1.0,0.0,1.0,1.0,1.0,1049.75,1116.5,1424.25
all,2017,Квартира,6,1.0,1.0,0.0,1.0,1.0,1.0,1060.5,1183.5,1328.25
all,2017,Кино,20,1.0,1.0,0.0,1.0,1.0,1.0,678.5,962.5,1301.25
all,2017,Книги,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
all,2017,Конфликты,5,1.0,1.0,0.0,1.0,1.0,1.0,827.0,970.0,1144.0
all,2017,Космос,9,1.0,1.0,0.0,1.0,1.0,1.0,811.0,959.0,1195.0
all,2017,Криминал,9,1.0,1.0,0.0,1.0,1.0,1.0,658.0,986.0,1208.0
all,2017,Летние виды,4,1.0,1.0,0.0,1.0,1.0,1.0,899.25,999.0,1041.0
all,2017,Люди,5,1.0,1.0,0.0,1.0,1.0,1.0,902.0,1071.0,1295.0
all,2017,Мир,16,1.0,1.0,0.0,1.0,1.0,1.0,1027.5,1169.5,1371.5
all,2017,Мировой бизнес,4,1.0,1.0,0.0,1.0,1.0,1.0,1242.75,1451.5,1832.5
all,2017,Мнения,3,1.0,1.0,0.0,1.0,1.0,1.0,1043.5,1152.0,1257.0
all,2017,Молдавия,2,1.0,1.0,0.0,1.0,1.0,1.0,1511.0,1685.0,1859.0
all,2017,Москва,8,1.0,1.0,0.0,1.0,1.0,1.0,935.75,1003.0,1094.5
all,2017,Музыка,12,1.0,1.0,0.0,1.0,1.0,1.0,863.0,978.0,1107.75
all,2017,Наука,16,1.0,1.0,0.0,1.0,1.0,1.0,1335.0,1535.5,1694.25
all,2017,Общество,20,1.0,1.0,0.0,1.0,1.0,1.0,918.25,1162.5,1421.5
all,2017,Офис,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
all,2017,Политика,20,1.0,1.0,0.0,1.0,1.0,1.0,1008.5,1310.5,1423.0
all,2017,Полиция и спецслужбы,6,1.0,1.0,0.0,1.0,1.0,1.0,769.25,879.0,956.5
all,2017,Пресса,4,1.0,1.0,0.0,1.0,1.0,1.0,1154.25,1408.0,1554.25
all,2017,Преступность,11,1.0,1.0,0.0,1.0,1.0,1.0,958.0,1034.0,1456.0
all,2017,Прибалтика,8,1.0,1.0,0.0,1.0,1.0,1.0,1268.5,1402.0,1511.25
all,2017,Происшествия,20,1.0,1.0,0.0,1.0,1.0,1.0,721.0,1130.5,1284.0
all,2017,Регионы,5,1.0,1.0,0.0,1.0,1.0,1.0,1047.0,1133.0,1144.0
all,2017,Россия,7,1.0,1.0,0.0,1.0,1.0,1.0,965.0,1069.0,1138.0
all,2017,Рынки,3,1.0,1.0,0.0,1.0,1.0,1.0,1051.5,1185.0,1408.0
all,2017,Следствие и суд,20,1.0,1.0,0.0,1.0,1.0,1.0,1235.0,1448.5,1767.0
all,2017,События,7,1.0,1.0,0.0,1.0,1.0,1.0,940.5,1003.0,1606.0
all,2017,Софт,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
all,2017,Стиль,9,1.0,1.0,0.0,1.0,1.0,1.0,914.0,1049.0,1157.0
all,2017,ТВ и радио,7,1.0,1.0,0.0,1.0,1.0,1.0,955.5,1198.0,1752.5
all,2017,Театр,20,1.0,1.0,0.0,1.0,1.0,1.0,1167.25,1425.5,1645.5
all,2017,Туризм,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
all,2017,Украина,20,1.0,1.0,0.0,1.0,1.0,1.0,992.0,1479.0,1617.75
all,2017,Футбол,20,1.0,1.0,0.0,1.0,1.0,1.0,807.75,947.0,1051.75
all,2017,Хоккей,8,1.0,1.0,0.0,1.0,1.0,1.0,705.75,775.0,951.0
all,2017,Часы,3,1.0,1.0,0.0,1.0,1.0,1.0,934.5,947.0,990.5
all,2017,Явления,14,1.0,1.0,0.0,1.0,1.0,1.0,885.25,944.0,1261.5
all,2018,Andy Pai,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Benzinga Newdesk,17,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Benzinga Newsdesk,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Benzinga  Newsdesk,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Benzinga_Newsdesk,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Bill Haddad,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Brad Hammond,8,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Brett Hershman,8,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Charles Gross,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Chris Dier-Scalise,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Craig Jones,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Eddie Staley,20,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
all,2018,Elizabeth Balboa,2,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
